,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,948.0,690.0,78.0,603.0,0.0,603.0,916.0,659.0,257.0,153.0,297.0,679.0,4077.0,12917.0,8449.0,4468.0,1166.0,827.0,1406.0,35.0,153.0,3977.0,281.0,451.0,605.0,2617.0,0.0,1549.0,21804.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,1005.0,836.0,63.0,720.0,0.0,720.0,963.0,714.0,249.0,147.0,248.0,734.0,4445.0,16266.0,11299.0,4967.0,1414.0,919.0,1662.0,29.0,221.0,3733.0,284.0,476.0,580.0,2720.0,0.0,1595.0,20060.0
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,1062.0,851.0,60.0,733.0,0.0,733.0,959.0,733.0,226.0,167.0,176.0,638.0,5011.0,17425.0,12541.0,4884.0,1466.0,812.0,1761.0,18.0,166.0,3423.0,255.0,474.0,490.0,2740.0,0.0,1505.0,20549.0
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,991.0,910.0,68.0,668.0,0.0,668.0,1349.0,900.0,449.0,204.0,176.0,711.0,5129.0,17590.0,12979.0,4611.0,1424.0,740.0,1798.0,20.0,191.0,3277.0,258.0,525.0,434.0,3137.0,0.0,1484.0,21396.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,119.0,75.0,11.0,124.0,0.0,124.0,126.0,105.0,21.0,4.0,0.0,28.0,844.0,600.0,142.0,458.0,628.0,69.0,146.0,2.0,134.0,1403.0,10.0,310.0,14.0,317.0,0.0,483.0,6052.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002,123.0,86.0,6.0,137.0,0.0,137.0,138.0,116.0,22.0,0.0,1.0,18.0,710.0,564.0,142.0,422.0,646.0,75.0,137.0,0.0,145.0,1476.0,6.0,326.0,12.0,234.0,0.0,482.0,6921.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,125.0,74.0,5.0,126.0,0.0,126.0,113.0,96.0,17.0,8.0,0.0,19.0,707.0,627.0,218.0,409.0,610.0,63.0,130.0,3.0,121.0,1385.0,6.0,250.0,18.0,221.0,0.0,463.0,6937.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,110.0,77.0,12.0,153.0,0.0,153.0,123.0,99.0,24.0,1.0,0.0,25.0,766.0,643.0,192.0,451.0,562.0,97.0,174.0,6.0,112.0,1421.0,8.0,284.0,16.0,252.0,0.0,469.0,7015.0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,110.0,79.0,22.0,141.0,0.0,141.0,118.0,102.0,16.0,6.0,0.0,22.0,696.0,696.0,166.0,530.0,558.0,82.0,163.0,6.0,97.0,1359.0,2.0,286.0,29.0,228.0,0.0,480.0,7165.0
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,111.0,78.0,20.0,113.0,0.0,113.0,130.0,109.0,21.0,7.0,0.0,29.0,754.0,812.0,214.0,598.0,566.0,137.0,129.0,4.0,115.0,1261.0,3.0,275.0,31.0,259.0,0.0,499.0,7760.0
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,127.0,57.0,9.0,159.0,0.0,159.0,171.0,150.0,21.0,5.0,0.0,23.0,877.0,1092.0,264.0,828.0,649.0,132.0,212.0,11.0,141.0,1318.0,8.0,322.0,33.0,342.0,0.0,597.0,7937.0
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,129.0,59.0,5.0,157.0,0.0,157.0,151.0,137.0,14.0,6.0,0.0,20.0,885.0,1152.0,332.0,820.0,627.0,137.0,248.0,11.0,127.0,1258.0,3.0,295.0,41.0,343.0,0.0,485.0,7837.0
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,125.0,73.0,13.0,183.0,0.0,183.0,150.0,122.0,28.0,4.0,0.0,21.0,784.0,823.0,327.0,496.0,591.0,117.0,264.0,2.0,124.0,1230.0,1.0,318.0,37.0,284.0,0.0,616.0,7555.0
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,132.0,74.0,12.0,160.0,0.0,160.0,194.0,162.0,32.0,2.0,0.0,11.0,743.0,838.0,334.0,504.0,615.0,110.0,318.0,4.0,127.0,1374.0,2.0,350.0,78.0,275.0,0.0,610.0,7020.0
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,130.0,50.0,6.0,168.0,0.0,168.0,212.0,191.0,21.0,1.0,0.0,10.0,995.0,1042.0,356.0,686.0,530.0,143.0,359.0,4.0,110.0,1251.0,4.0,331.0,62.0,239.0,0.0,563.0,8102.0
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,113.0,53.0,9.0,183.0,0.0,183.0,172.0,152.0,20.0,1.0,0.0,10.0,928.0,769.0,265.0,504.0,494.0,137.0,373.0,1.0,131.0,1173.0,2.0,250.0,68.0,251.0,0.0,562.0,6877.0
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,1075.0,1474.0,33.0,169.0,0.0,169.0,606.0,504.0,102.0,24.0,0.0,161.0,1345.0,1919.0,633.0,1286.0,1072.0,90.0,391.0,15.0,437.0,318.0,13.0,622.0,288.0,50.0,0.0,357.0,9046.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002,1048.0,1240.0,31.0,192.0,0.0,192.0,674.0,596.0,78.0,42.0,0.0,163.0,1321.0,2020.0,664.0,1356.0,996.0,91.0,382.0,20.0,386.0,366.0,18.0,785.0,368.0,54.0,0.0,380.0,9390.0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,929.0,1216.0,29.0,211.0,0.0,211.0,712.0,615.0,97.0,23.0,0.0,154.0,1526.0,1949.0,576.0,1373.0,1167.0,116.0,408.0,21.0,328.0,310.0,10.0,875.0,376.0,71.0,0.0,378.0,10424.0
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,816.0,1112.0,29.0,218.0,0.0,218.0,735.0,632.0,103.0,28.0,0.0,129.0,1420.0,1939.0,573.0,1366.0,1116.0,105.0,414.0,32.0,320.0,334.0,9.0,990.0,264.0,82.0,0.0,422.0,10677.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,647.0,905.0,37.0,201.0,0.0,201.0,748.0,658.0,90.0,13.0,0.0,116.0,1397.0,1901.0,504.0,1397.0,1222.0,117.0,403.0,29.0,240.0,355.0,5.0,830.0,371.0,76.0,0.0,462.0,10040.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,487.0,854.0,40.0,250.0,0.0,250.0,789.0,723.0,66.0,10.0,0.0,112.0,1351.0,1937.0,554.0,1383.0,1197.0,123.0,463.0,35.0,203.0,376.0,10.0,960.0,347.0,135.0,0.0,222.0,10886.0
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,318.0,669.0,23.0,288.0,0.0,288.0,758.0,707.0,51.0,18.0,0.0,111.0,1460.0,2086.0,514.0,1572.0,1209.0,121.0,489.0,31.0,186.0,374.0,9.0,986.0,353.0,176.0,0.0,243.0,11535.0
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,237.0,570.0,31.0,219.0,0.0,219.0,704.0,656.0,48.0,3.0,0.0,67.0,1347.0,2198.0,689.0,1509.0,1782.0,87.0,392.0,23.0,230.0,273.0,21.0,935.0,296.0,162.0,0.0,293.0,10734.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,237.0,547.0,23.0,237.0,0.0,237.0,873.0,825.0,48.0,1.0,0.0,69.0,1566.0,2631.0,876.0,1755.0,1472.0,132.0,475.0,37.0,217.0,331.0,12.0,972.0,371.0,196.0,0.0,517.0,11059.0
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,217.0,711.0,26.0,245.0,0.0,245.0,896.0,840.0,56.0,6.0,0.0,61.0,1406.0,2510.0,967.0,1543.0,2169.0,150.0,422.0,19.0,224.0,278.0,9.0,1038.0,262.0,211.0,0.0,494.0,11869.0
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,169.0,494.0,29.0,277.0,0.0,277.0,1077.0,1023.0,54.0,14.0,0.0,88.0,1516.0,2655.0,930.0,1725.0,1405.0,195.0,612.0,39.0,205.0,246.0,11.0,1194.0,350.0,286.0,0.0,385.0,13257.0
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,124.0,511.0,16.0,303.0,0.0,303.0,1093.0,1041.0,52.0,6.0,0.0,81.0,1395.0,2022.0,557.0,1465.0,1400.0,163.0,612.0,17.0,190.0,322.0,8.0,1322.0,347.0,301.0,0.0,371.0,14004.0
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,1507.0,866.0,143.0,567.0,0.0,567.0,441.0,279.0,162.0,636.0,48.0,647.0,1266.0,3827.0,754.0,3073.0,2018.0,283.0,554.0,23.0,165.0,2254.0,217.0,297.0,5.0,484.0,2.0,420.0,8777.0
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002,1488.0,1143.0,115.0,797.0,0.0,797.0,468.0,178.0,290.0,580.0,55.0,780.0,1419.0,4374.0,560.0,3814.0,2281.0,333.0,441.0,6.0,167.0,2294.0,275.0,411.0,3.0,588.0,36.0,416.0,12969.0
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,1482.0,957.0,109.0,712.0,0.0,712.0,487.0,262.0,225.0,702.0,37.0,864.0,1468.0,4155.0,564.0,3591.0,2481.0,265.0,479.0,5.0,147.0,3062.0,262.0,424.0,2.0,559.0,0.0,642.0,12902.0
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,1488.0,1143.0,115.0,797.0,0.0,797.0,468.0,178.0,290.0,580.0,55.0,780.0,1419.0,4374.0,560.0,3814.0,2281.0,333.0,441.0,6.0,167.0,2294.0,275.0,411.0,3.0,588.0,36.0,416.0,12969.0
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,1523.0,1084.0,87.0,753.0,5.0,748.0,621.0,283.0,338.0,592.0,49.0,732.0,1610.0,6195.0,1181.0,5014.0,2524.0,243.0,643.0,19.0,202.0,3078.0,257.0,293.0,36.0,590.0,4.0,1490.0,12550.0
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,1492.0,1078.0,97.0,799.0,0.0,799.0,635.0,410.0,225.0,536.0,45.0,779.0,1428.0,6173.0,1146.0,5027.0,2650.0,319.0,833.0,34.0,178.0,3055.0,281.0,414.0,44.0,668.0,5.0,1154.0,13667.0
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,1617.0,1076.0,92.0,855.0,0.0,855.0,762.0,534.0,228.0,524.0,40.0,771.0,1495.0,7091.0,1784.0,5307.0,2565.0,448.0,814.0,19.0,160.0,3783.0,303.0,342.0,15.0,801.0,0.0,1019.0,13897.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,1697.0,1061.0,112.0,791.0,0.0,791.0,792.0,499.0,293.0,416.0,50.0,761.0,1375.0,7269.0,2165.0,5104.0,2576.0,269.0,900.0,24.0,164.0,2826.0,266.0,271.0,23.0,851.0,39.0,1310.0,14843.0
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,1636.0,1274.0,104.0,719.0,0.0,719.0,827.0,517.0,310.0,412.0,53.0,780.0,1392.0,7716.0,2990.0,4726.0,2312.0,473.0,910.0,15.0,203.0,4132.0,295.0,276.0,83.0,710.0,6.0,1678.0,11430.0
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,1689.0,1028.0,82.0,773.0,0.0,773.0,978.0,696.0,282.0,335.0,19.0,709.0,1357.0,7090.0,2709.0,4381.0,2447.0,505.0,988.0,16.0,185.0,4271.0,276.0,245.0,16.0,650.0,8.0,1745.0,13477.0
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,1747.0,718.0,83.0,784.0,0.0,784.0,941.0,660.0,281.0,309.0,40.0,614.0,1235.0,6378.0,1872.0,4506.0,2133.0,447.0,907.0,22.0,138.0,4403.0,282.0,317.0,7.0,659.0,6.0,1728.0,11940.0
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,1694.0,842.0,92.0,812.0,0.0,812.0,1056.0,786.0,270.0,284.0,33.0,494.0,1216.0,6680.0,2215.0,4465.0,2331.0,639.0,1566.0,14.0,136.0,4785.0,302.0,284.0,10.0,1261.0,3.0,1594.0,14818.0
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,1626.0,1475.0,74.0,293.0,0.0,293.0,559.0,271.0,288.0,178.0,36.0,847.0,6394.0,12868.0,4016.0,8852.0,6686.0,494.0,2678.0,131.0,352.0,23285.0,220.0,1665.0,81.0,1755.0,0.0,100.0,47301.0
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002,1627.0,1576.0,55.0,292.0,0.0,292.0,645.0,300.0,345.0,178.0,66.0,972.0,6480.0,13818.0,4376.0,9442.0,6838.0,485.0,2764.0,175.0,437.0,22824.0,233.0,1648.0,100.0,1826.0,0.0,152.0,50508.0
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,1506.0,1241.0,58.0,321.0,0.0,321.0,531.0,244.0,287.0,220.0,65.0,861.0,6055.0,14180.0,4296.0,9884.0,5784.0,495.0,2752.0,126.0,415.0,21913.0,194.0,1585.0,84.0,1704.0,0.0,172.0,52143.0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,1519.0,1387.0,57.0,291.0,1.0,290.0,592.0,286.0,306.0,177.0,109.0,1024.0,6093.0,16093.0,5185.0,10908.0,6237.0,423.0,2759.0,65.0,248.0,21232.0,259.0,1435.0,57.0,1588.0,0.0,277.0,52518.0
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,1609.0,1406.0,80.0,343.0,0.0,343.0,589.0,312.0,277.0,208.0,119.0,1202.0,5986.0,17008.0,5920.0,11088.0,6151.0,434.0,2909.0,133.0,238.0,20883.0,261.0,1585.0,71.0,1883.0,0.0,243.0,54239.0
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,1627.0,1484.0,68.0,400.0,0.0,400.0,563.0,328.0,235.0,202.0,247.0,1349.0,5967.0,14901.0,5759.0,9142.0,6183.0,471.0,2910.0,139.0,268.0,19488.0,244.0,1683.0,38.0,2129.0,0.0,534.0,56815.0
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,1538.0,1251.0,55.0,436.0,1.0,435.0,680.0,390.0,290.0,178.0,242.0,1313.0,5449.0,14351.0,5887.0,8464.0,5783.0,400.0,3600.0,124.0,262.0,18963.0,251.0,1828.0,28.0,2507.0,0.0,514.0,60853.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,1698.0,1475.0,81.0,446.0,0.0,446.0,758.0,405.0,353.0,270.0,248.0,1615.0,6258.0,17820.0,8960.0,8860.0,6013.0,424.0,3669.0,118.0,265.0,19159.0,259.0,1954.0,44.0,2638.0,1.0,572.0,61755.0
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,1702.0,1607.0,79.0,509.0,0.0,509.0,892.0,408.0,484.0,273.0,346.0,1825.0,6629.0,20576.0,11093.0,9483.0,6269.0,461.0,5079.0,171.0,293.0,20105.0,264.0,2186.0,64.0,3185.0,2.0,417.0,61108.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,1805.0,1850.0,94.0,586.0,0.0,586.0,1374.0,586.0,788.0,272.0,300.0,1949.0,6059.0,20093.0,10840.0,9253.0,7710.0,464.0,5543.0,192.0,286.0,21835.0,248.0,2544.0,83.0,3441.0,0.0,471.0,65123.0
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,1820.0,1837.0,85.0,636.0,0.0,636.0,1395.0,715.0,680.0,214.0,399.0,2123.0,6136.0,19834.0,10226.0,9608.0,7265.0,440.0,5850.0,105.0,231.0,21295.0,267.0,2608.0,81.0,3712.0,12.0,750.0,60505.0
